diary_date,Title,Content
1593-08-01 (월),(임오),"맑다.
    새벽 꿈에 큰 대궐에 이르렀다. 모양이 마치 서울과 같았다. 기이한 일이 많았다.
    영의정이 와서 인사를 하기에 나도 답례를 하였다. 임금님의 파천하신 일을 이야기하다가 눈물을 뿌리며 탄식하는데, 적의 형세는 이미 종식되었다고 하였다고 하면서 서로 의논할 때 좌우 사람들이 무수히 구름같이 모여드는 것이었다.
    아침에 우후가 와서 보고는 돌아갔다."
1593-08-02 (화),(계미),"맑다.
    아침밥을 먹은 뒤에 마음이 답답하여 닻을 올려 포구로 나갔다.
    충청수사 정걸(丁傑)이 따라 나오고, 순천부사, 광양현감이 와서 봤다. 소비포권관(이영남)도 왔다.
    저녁에 진쳤던 곳에 되돌아왔다. 이홍명(李弘明)이 와서 같이 저녁을 먹었다.
    저물녁에 우수사(이억기)가 배에 와서 하는 말이, 방답첨사(이순신)가 ""부모를 뵈러 가겠다""고 간절히 청하나, 여러 장수들이 보낼수 없다고 하므로 이에 답하였다.
    또 우수사 원균(元均)이 망녕된 말을 하며 나에게 도리에 어긋난 짓을 많이 하더라고 말했는데, 모두가 망녕된 짓이니, 어찌 관계하랴!
    아침에 염(苒)의 병도 어떠한지 모르겠고, 또 적을 소탕하는 일이 남아있어 마음 속을 파먹으니 몸도 괴로와 밖으로 나가 바람을 쐬었는데, 탐후선이 들어와서 아들 염(苒)이 아픈데가 곪아서 종기가 되었는데, 침으로 쨌더니, 고름이 흘러나와, 며칠만 늦었더라면 고치기 어려울 뻔했다고 한다. 큰일 날뻔 했다. 지금은 조금 생기가 났다하니, 다행이다. 의사 정종(鄭宗)의 은혜가 매우 크다."
1593-08-03 (수),(갑신),"맑다.
    이경복(李景福), 양응원(梁應元)과 영리 강기경(姜起敬) 등이 들어왔다.
    염(苒)에게 침으로 종기를 쨌던 일을 전하는데, 무척 놀랬다. 며칠만 더 늦었더라면 구할수 없었다고 전했다."
1593-08-04 (목),(을유),"맑다.
    순천부사, 광양현감이 와서 보고는 돌아갔다.
    저녁에 도원수의 군관 이완(李緩)이 삼도에 퍼져 있는 적의 형세를 보고하지 않은 군관, 색리를 잡아다가 심문하려고 진에 이르니, 같잖은 웃음이 나온다."
1593-08-05 (금),(병술),"맑다.
    조붕(趙鵬), 이홍명(李弘明), 우수사(이억기) 및 우후가 와서 밤이 깊어서야 돌아갔다. 소비포권관(이영남)도 밤에 돌아갔다.
    이완(李緩)이 술에 취하여 내 배에서 머물렀다.
    소고기를 얻어다가 각 배에 나누어 보냈다.
    아산에서 이례(李禮)가 밤에 왔다."
1593-08-06 (토),(정해),"맑다.
    아침에 이완(李緩)은 같은 때에 송한련(宋漢連), 여여충(呂汝 忠)과 함께 도원수에게로 갔다.
    식사를 한 뒤에 순천부사, 광양현감, 보성군수, 발포만호, 이응화(李應華) 등이 와서 봤다.
    저녁에 경상우수사 원균(元均)이 오고, 우수사 경수 이억기(李億祺), 충청수사 정걸(丁傑)도 와서 의논을 하고 있는 동안에 우수사 원균이 하는 말은 걸핏하면 모순된 이야기를 하니, 우습고도 우습다.
    저녁에 비가 잠깐 내리더니 그쳤다."
1593-08-07 (일),(무자),"아침에 맑더니 해질녘에 비가 내렸다.
    농사에 많이 흡족하겠다. 가리포첨사가 왔다. 소비포와 이효가(李 孝可)도 와서 봤다.
    당포만호(하종해)가 작은 배를 찾아 갈려고 왔으므로 주어 보내라고 사량만호(이여념)에게 일러주었다. 가리포 영감은 곧 같이 점심을 먹고서 갔다.
    저녁에 경상우수사의 군관 박치공(朴致恭)이 와서 전하는데, ""적선들이 물러갔다""고 했다. 그러나 원균(元均)수사와 그의 군관은 항상 헛소문만 내기를 좋아하니 믿을 수가 없다."
1593-08-08 (월),(기축),"맑다.
    식사를 한 뒤에 순천부사, 광양현감, 방답첨사, 흥양현감 등을 블러들여 복병 등에 관한 일을 같이 논의했다.
    충청수사의 전선 두척이 들어왔는데, 한척은 쓸수 없다고 하였다. 김덕인(金德仁)이 그 도(충청도)의 군관으로 왔다.
    본도 순찰사의 아병(군사) 두명이 공문을 가져 왔다. 적의 형세를 알려고 우수사가 으슥한 포구로 가서 수사 원균(元均)을 만났다고 하니 우습다."
1593-08-09 (화),(경인),"맑다.
    아침에 아들 회가 들어와서 어머니께서는 편안하시고, 염(苒)은 병이 조금 나아졌다고 하니 기쁘고 다행이다.
    점심을 먹고나서 우수사(이억기)의 배에 이르니, 충청수사(정걸)도 왔다. 영남수사(원균)는, ""복병군을 한꺼번에 보내어 복병시키기로 약속했다 하여 먼저 보냈다""고 했다. 해괴한 일이다."
1593-08-10 (수),(신묘),"맑다.
    아침에 방답의 탐후선이 들어와서 임금님의 분부(宥旨)와 비변사의 공문과 감사의 편지를 가지고 왔다.
    해남현감(위대기)이 방답첨사 이순신(李純信)과 같이 왔다. 순천부사, 광양현감도 왔다.
    우수사(이억기) 영감이 청하므로 그의 배로 갔더니, 해남현감이 술자리를 베풀었다. 그러나, 몸이 불편하여 간신히 앉아서 이야기 하다가 돌아왔다."
1593-08-11 (목),(임진),"늦게 소나기가 쏟아지고 바람이 몹시 불더니만, 오후에 비는 그쳤으나 바람은 그치지 않는다. 몸이 몹시 불편하여 온종일 앉았다 누웠다 했다.
    여도만호에게 격군을 잡아올 일로 사흘기한으로 갔다 오라고 일러 보냈다."
1593-08-12 (금),(계사),"몸이 몹시 불편하여 종일 누워서 신음했다. 원기가 허약하여 땀이 덧없이흘러 옷을 적시는데도 억지로 일어나 앉았다. 저녁나절에 비가 내리다가 개기도 했다.
    순천부사가 와서 봤다. 우수사가 와서 봤다. 방답첨사 이순신(李純信)도 왔다. 종일 장기를 두었다. 몸이 불편했다. 가리포첨사도 왔다.
    본영 탐후선이 들어와서 어머니께서 평안하시다고 한다."
1593-08-13 (토),(갑오),"본영에서 온 공문에 결재하여 보냈다.
    몸이 몹시 불편하여 홀로 봉창 아래에 앉았으니, 온갖 회포가 다 일어난다.
    이경복(李景福) 에게 장계를 지니고 가라고 내어 보냈다. 경(庚)의 어미에게 노자를 문서에 넣어 보냈다.
    송두남(宋斗男)이 군량미 삼백 섬과 콩 삼백 섬을 실어 왔다."
1593-08-14 (일),(을미),"맑다.
    방답첨사(이순신)가 제사음식을 갖추어 왔다. 우수사(이억기)와 충청수사(정걸)과 순천부사(권준)도 함께 왔다."
1593-08-15 (월),(병신),"맑다.
    오늘은 한가위 날이다.
    우수사(이억기), 충청수사(정걸) 및 순천부사(권준), 광양현감(어영담), 낙안군수(신호), 방답첨사(이순신), 사도첨사(김완), 흥양현감(배흥립), 녹도만호(송여종), 이응화(李應華), 이홍명(李弘明), 좌우도 영감 등이 모두 모여 이야기 했다.
    저녁에 아들 회가 본영으로 갔다."
1593-08-16 (화),(정유),"맑다.
    광양현감(어영담)이 제사음식을 갖추어 왔다.
    우수사(이억기), 충청수사(정걸), 순천부사(권준), 방답첨사(이순신)도 왔다. 가리포첨사(구사직), 이응화(李應華)가 함께 왔다.
    아침에 들으니, 제만춘(諸萬春)이 일본에서 어제 나왔다고 했다."
1593-08-17 (수),(무술),"맑다.
    지휘선을 연기로 그을리고, 좌별도선에 옮겨 탔다.
    저녁나절에 우수사(이억기)의 배로 가니, 충청수사(정걸)도 왔다.
    제만춘(諸萬春)을 불러서 문초하니, 분하고 분한 사연들이 많이 있다. 종일 의논하고 나서 헤어졌다.
    초저녁이 되기전에 돌아와 지휘선에 탔다.
    이날밤 달빛은 대낮 같고 물결은 비단결 같다. 회포를 견디기 어려웠다.
    새로 만든 배로 내려 왔다. 제만춘(諸萬春)을 공초해보니 분한 사연들이 많이 있었다."
1593-08-18 (목),(기해),"맑다.
    우수사 이억기(李億祺), 충청수사 정걸(丁傑)과 함께 이야기하였다. 순천부사, 광양현감도 와서 봤다.
    조붕(趙鵬)이 와서 하는 말이, ""경상우수사의 군관 박치공(朴致恭)이 장계를 가지고 조정으로 갔다""고 했다."
1593-08-19 (금),(경자),"맑다.
    아침식사를 한 뒤에 원균(元均)수사가 있는 곳으로 가서 내 배에 옮겨 타라고 청하였다.
    우수사(이억기), 충청수사 정걸(丁傑)도 왔다. 원연도 함께 이야기했다.
    말하는 가운데서 수사 원균(元均)이 음흉하고 도리에 어긋난 일이 많고, 그 하는짓이 그럴 듯하게 속이니 이루 말할 수 없다.
    원균(元均)수사의 형제가 옮겨 간 뒤에 천천히 노를 저어 진으로 돌아왔다. 우수사, 정수사와 같이 앉아 자세히 이야기했다."
1593-08-20 (토),(신축),"아침식사를 한 뒤에 순천부사, 광양현감, 흥양현감이 왔다. 이응화(李應華)도 왔다.
    송희립(宋希立)을 순찰사에게 문안케 했다. 또 제만춘(諸萬春)을 문초한 공문을 가지고 가게 했다.
    방답첨사와 사도첨사로 하여금, 돌산도 근처에 이사하여 사는 자들로서 작당하여 남의 재물을 약탈한 자들을 좌, 우 두패로 나누어 잡아 오라고 내어 보냈다.
    저녁에 적량만호 고여우(高汝友)가 왔다. 밤이 깊어서야 갔다."
1593-08-21 (일),(임인),맑다.
1593-08-22 (월),(계묘),맑다.
1593-08-23 (화),(갑진),"맑다.
    윤간(尹侃)과 조카 뇌, 해가 와서 어머니께서는 평안하시다고 전한다. 울(蔚)은 학질을 앓는다는 소식도 들었다."
1593-08-24 (수),(을사),"맑다.
    조카 해가 돌아갔다."
